annual_consumption_kwh,price_y_per_kwh,roof_area_m2,shading_factor,capex_y_per_kw,self_use_ratio,pv_kw,payback_period
2618749.095948613,0.7543763254637088,19339.637580069328,0.85,7603.431265978941,0.6113504753558917,100.18533567080924,19.35184420340041
905221.8359352926,0.5542917495648761,308.67024346488995,0.85,7247.64056689818,0.44895684687772064,19.08960403163474,24.89919746071508
501819.5884772283,0.6694081536974154,1483.1924384264464,0.7,3134.070664144892,0.5318614275902137,323.2778231044118,8.513040684764936
2585517.197488028,1.5078523319753638,234.14795627511657,0.85,3955.391168435744,0.9000274277860536,37.336923577454755,3.5244922707976447
789569.2160029318,1.230408120425928,18809.620452915246,0.85,4141.419866673199,0.9956666459491882,1537.127650032688,6.411075166116998
1182056.7363766807,1.18548649741168,12939.037910058127,0.7,6860.129555154161,0.9312511790985026,2053.195839081027,11.657501970867274
2261221.654629089,1.1106696585375029,1714.5106179687464,0.7,3845.780811401267,0.37449830221478253,243.98741391693287,12.506530504640885
1153084.8737616907,1.429347086749123,14488.423684854411,0.85,6777.211289274078,0.42683732409894454,483.58285827561195,9.861383449060593
1933412.8219522582,0.6609517916426364,7636.155522952799,0.85,3689.863455746394,0.5039192732544946,330.58800585828203,13.238027911110732
1240793.3723825444,0.4204362698532935,12229.327177092395,0.95,6522.356523040699,0.9145251052751331,1870.1568352511183,24.699520247411595
2902458.3694983562,0.6029974653841055,728.1055929959545,0.7,2529.2764012223115,0.9247646875589955,127.10531681950613,6.488016154274894
2392755.8284368915,0.6754830746747178,14256.033444099481,0.7,7172.540302420006,0.4607571031028358,1961.9180055666054,24.79225253180114
1681607.9005666142,1.5604772972586582,7918.429039549383,0.7,4581.59704358061,0.5151549759759606,664.6000227656403,8.668652563642564
1525963.0220694612,0.5720484363974138,10111.963650249727,0.95,7592.221522314783,0.6252946266810471,1779.7467230405794,23.357614271350315
1105149.903462216,1.551184180604265,17266.73965704202,0.95,3464.0695873837917,0.504369399536465,2085.259033943451,3.600060354596505
2749634.8252316453,1.1833706480626411,10175.295532753471,0.95,7437.142157387576,0.886349750521348,1938.6913984108655,8.608371378068128
1817525.4524878666,1.3773865803272791,11039.078300600051,0.95,6832.313962164079,0.9083437883397999,999.7529983615052,5.910413993058909
368479.890734962,1.6423664715468673,4252.5972573417475,0.85,5771.4269276549385,0.4122130129753192,715.58355711387,9.117188543629641
654513.4132772235,1.6226682945287885,5969.321194345032,0.85,4065.061494993193,0.8488462551078833,52.98882645994091,3.0588886789804692
761160.5459644012,1.2660274025116331,11067.585133984288,0.7,7968.889964668693,0.6662063259138433,720.3517385971205,14.359655680910718
472127.15184862324,1.765908427528092,506.7444272049354,0.95,2555.4011964956935,0.7532446270754314,44.32172128411321,1.0657608081680774
2142984.8467279132,1.568661703240605,2284.6458181463227,0.7,4045.7607791297523,0.9909333413191994,194.3167184894546,2.827704610918938
1072752.4972401438,0.8857877039717833,2972.073041815748,0.95,4457.713244861515,0.551075770185328,26.59931974779549,7.646901681189204
513552.09933390486,0.9238932948627564,19591.053159221563,0.95,4253.806688826329,0.680968808860249,710.5993389865118,5.996575515089676
551190.7781390317,0.762887898508996,6374.076211507308,0.95,7980.39244810323,0.43398485201183024,1037.1883743060393,16.571622524101766
2998425.025699733,1.7157401033506567,17952.52086466594,0.7,5375.352322327728,0.35970901374835107,1331.8912777307855,10.192920706013524
2131054.224063401,0.3518469320637912,660.9337333486095,0.85,6296.651119076059,0.8956561169879731,76.58843626408976,17.115760902912054
257474.85070946143,1.1797949039980808,18501.108577686507,0.95,7780.5534631471355,0.41866197619670575,2556.5000724624774,24.895615316927493
2168357.3858409454,1.3849463645118196,10405.617537040118,0.85,3740.0720070347106,0.972215781498863,1754.646747092046,3.539428841678509
492373.00051880453,1.2692747616638727,17400.374924225638,0.95,2699.126474008416,0.4406794855890593,1336.8427753738667,4.235715683615169
2844449.665480891,1.5979071434256849,7317.910879158064,0.85,4552.970796913871,0.5619845927062526,619.8320666632679,5.128158390278999
712235.110181163,0.4811646944084633,2708.6487083654793,0.85,4161.161876463531,0.967593525635611,207.2001931985408,9.654559850527479
2219753.117667115,1.3379445411578863,7371.280949629101,0.95,2754.6233886975633,0.8865053740326616,822.4071379346967,2.928758352233562
1454496.353362798,1.6514452357748368,1072.8741996420672,0.95,4432.413391637964,0.6669958428802039,83.43840173421736,3.307816262655796
2862715.39794468,1.664010469362578,16562.646824954452,0.85,7410.305528634285,0.6774191524627828,1882.7280955025274,6.297666365028661
1999759.3275380847,1.6159047902229577,12270.305190052813,0.7,2770.4103904656913,0.4077277233091051,580.7539507520954,3.7814900395497673
51326.10191905347,1.6853821218398006,2162.152097050056,0.95,6253.588303773949,0.8758915058180792,219.69439499746218,12.160191295294995
811419.3693788074,0.8698209995361207,383.830831385363,0.85,2515.2266167015205,0.8076186998320267,35.959391142222195,3.272538794809191
2136778.858244102,1.4224053924044404,14542.67446767787,0.85,6559.046627285868,0.39112650847150604,630.0590317274192,11.358727278018032
572543.9716741138,0.8712366081650914,8141.297066642528,0.7,2518.4630263785693,0.5694748132712679,1172.5670030382273,7.160535284755167
2734973.5685032546,0.8079285195683223,13893.35156414549,0.95,4186.047481131246,0.6169893654787719,1148.6152327546788,12.023220400432374
1445733.6355481814,0.7726350206967701,15850.918378271563,0.85,6330.845223145121,0.7424038554537311,3728.223526814984,24.946544041515036
2540338.5267095827,0.9853735734096667,19117.684691998893,0.95,3597.3876150827,0.9287175776007333,1122.787060223888,2.99831238663281
2013893.7106397026,1.4222707100855256,8595.490582101113,0.95,7930.5432363824575,0.7224355009695131,1310.7360761774116,7.41656770879868
128381.1854244598,1.0583701864420203,11534.4163885251,0.85,7994.79733755634,0.9015837081479252,483.28467020626493,24.684097100930277
693282.9836924485,0.35438913531982463,4870.741106372197,0.85,4540.066474596886,0.6021044978391392,680.1036583649266,15.85312222401899
2163859.0159340915,1.469436481851027,19518.852134177858,0.95,2599.970657429284,0.6045336414427074,1705.9298610868775,2.1064327233019258
2240437.2256110907,1.033871238710229,13669.601397021977,0.7,6126.26350327227,0.8111370143440084,2477.1412690324933,14.780254605797024
1519230.2945710903,1.781725531801119,4856.415219808575,0.85,2607.54012244764,0.5089262087795392,532.7690228508375,3.077030972058763
114299.79117555355,1.5346668687675535,15315.845396210012,0.95,5994.571578477683,0.44306718149746566,1432.4858176157284,21.768188434782974
1219686.3478378567,1.65536570467094,16137.94664775266,0.95,7600.82962717386,0.6788725420752392,1056.8869425670575,5.4799732167271005
118056.36279351711,0.5384217762706205,10461.367082663666,0.95,7811.183662930841,0.4043167016319529,968.2416745840126,25.049827745019314
378779.2743578287,1.4878742294687002,8632.005317402112,0.95,5859.588757741153,0.7571600217337491,2214.0313171658822,12.810702136616538
946809.1907939009,0.9025015430032473,19788.9139303576,0.95,5496.291308013512,0.9010979697580667,767.8372334654308,4.711446517127323
2351708.780625704,1.114284048830191,3654.9404520767694,0.85,4678.303614730834,0.9825966886257426,117.6343087200839,3.8329806153114676
802834.0242292661,0.6919411583218833,11550.58365531516,0.95,7092.249057879316,0.3934224463380105,2421.0473667785704,24.930618063746227
821236.9615894286,1.2709763715100788,2747.135195332795,0.7,2881.735795636235,0.763640407998129,180.47550747841797,3.0077648015154073
1998470.5861586477,1.468257212398771,7445.397452496212,0.7,3440.7158261188106,0.8538151214832798,715.6498114460038,3.0611487054777213
1251898.3537748735,1.682795466263061,3597.6402266938803,0.95,2838.397970968994,0.7364486214041416,192.56283701516753,1.961112225855567
1974839.5428997483,0.5087128349370516,10283.587088696333,0.95,2859.5293473179136,0.816102690985091,2322.733995737406,5.681058991858292
522809.50982840103,1.4707507676317397,5014.163592784252,0.7,7135.517204995077,0.6061604541585353,595.344803300089,8.705021916547071
1212453.9634102623,0.4559474211431375,16132.417123575458,0.95,4349.4156339364945,0.8761548942065972,2229.6900868113057,15.742931894274856
1567804.4450849781,0.9637936191180707,8133.283619154847,0.7,6998.814511604071,0.8528985852302245,932.9636846594374,13.052032263141934
2067503.752350157,1.2326644678499825,19446.66521315725,0.85,5654.356222779942,0.87514697216033,266.5006061246526,6.518601316491192
2206327.20546666,1.4524578900117904,17514.967419565157,0.95,6853.64923848296,0.42711366099154224,3742.3809033513107,13.36544761473588
1773205.558130843,0.8984649393046483,6179.817957631295,0.95,7777.629921585658,0.6660056855160101,79.49919857013644,12.628132251169546
1841422.0170633977,0.5890717967763498,6101.348944714794,0.7,7944.634319242419,0.7634728916286295,1055.981784552235,25.06891877739504
2932289.7475412427,1.2734403280670668,6560.263544865533,0.7,6989.744423728391,0.5004153657135944,654.935935763488,16.167293126252652
1395207.952865341,1.0431425957784568,2814.2312792247635,0.85,6360.0545159717885,0.8556491965406761,69.63430384195847,10.811852642414253
913854.7953897737,1.4477079288704124,18987.478585886864,0.95,5169.7491810553,0.4131085909305085,2521.71727174208,7.745956965401789
2626183.1250030454,1.04670265935528,19716.105776197677,0.85,7311.4996873854825,0.39503693697561915,3259.807335929181,13.814158135792201
1252698.0157030371,0.5562614187963307,13459.056329245388,0.7,5587.229658747387,0.7077013542747285,1568.9226739483886,25.043563583694404
1547493.0092216637,1.461507930589352,547.8841127033347,0.95,5601.5353962140525,0.5315991708595049,119.32110726732697,5.410703791183289
1581949.925717954,0.40116179915566674,14246.037247485043,0.7,3919.291257845787,0.5848283606833328,3155.359636516498,24.664301140971777
1573656.498724639,1.0703852252822998,16743.432688645677,0.7,4836.3190903966915,0.5533842413518713,1812.7247095163484,8.963489433235333
2706383.9272624836,0.6186669897008331,13786.093776567295,0.85,7028.173684267517,0.5411765012830732,1442.7038606255603,25.100516604230815
491104.67600336217,0.836160379766941,17734.821007245584,0.95,5121.011323775072,0.665106029222621,2093.280119146187,10.795791306718947
139162.89799506165,0.6043481310857848,18767.073097248896,0.95,5376.91806868717,0.44527836688649564,1267.1907571880515,24.80108347692089
230990.72265543195,1.1476227386595843,11772.93042872141,0.7,4100.319497317527,0.498901524700546,142.8372372371707,7.928480429219536
2193670.4770302824,0.7342519374039602,7229.9249119488295,0.7,3073.816622474229,0.6295249372326015,1122.9593015110795,7.304855803870197
973029.4431348486,1.3424235600225964,6726.973135932573,0.7,2931.944042436222,0.8124716016626311,320.5238186907121,4.009330609779912
2134604.8124691425,0.42934389363823655,16025.884949500927,0.85,4989.568929721783,0.744309543186596,1745.9786869911338,14.035876367009157
2299017.5103479205,0.785014215859162,4319.452615485214,0.85,5502.060565680681,0.37160155579695037,218.4035827759711,17.77579342363756
1711629.2891898272,0.687317195412146,10020.89443658201,0.95,6787.0959154482125,0.9070517660711563,593.4689333371178,9.933340345359381
910321.3517886238,0.7007844516384758,17427.23985004427,0.85,5051.154921750315,0.9753774472995305,960.344107146987,10.833544347747678
773727.4715360226,0.4460122134346971,13614.957218436817,0.85,6952.088491722987,0.8117397938787623,2261.0000044108847,24.912062071408634
53062.56365780566,1.1141730794001878,13126.951528390413,0.95,6444.629973556699,0.542168873397535,2727.1251397826086,25.144471145976258
1540752.5018556023,0.9140938763313434,2651.1984941544642,0.7,5896.0544396993355,0.9472121844434197,490.98071979103827,6.945963344851638
1414098.1272317988,0.6549339766901352,7792.129449301,0.7,7660.636203347837,0.8418663274352993,355.77431849183296,18.817632388025533
2891387.7783502135,1.349332491645046,10818.819394003525,0.7,5322.82136958981,0.7418793601766366,804.3802487906927,7.7625023235755926
698653.7785102716,1.120634779705084,11649.154672300307,0.95,4358.102048719253,0.44816664431044373,1449.7235431069562,7.7824855999592275
2159456.992080104,1.1633324216744714,3780.061662187384,0.85,7053.850215677313,0.8465029526674515,355.30688921445585,5.777528701916032
2431758.8750195047,1.2888591118041997,6908.761086935208,0.7,7362.168031559667,0.9044031551626115,199.95917068583447,8.618527868670013
1320857.6341171514,1.705188140015681,19308.923938654185,0.7,3833.7212003639434,0.36327413812728604,1849.4217432525866,7.183475017296519
2737618.6338619757,1.1017796335330639,9223.135725279915,0.7,5540.872751247925,0.9770291505405198,901.7352510738008,5.662481338842662
797682.2554321191,0.543454897106372,7425.367859144747,0.95,4803.45233915851,0.8304359589811696,228.26214546599616,10.495022950452048
704443.8260085601,0.8505190794879304,17990.413950553277,0.7,4873.730406144157,0.601277572113353,257.8750359752337,9.473685307849886
722203.4589642356,1.4418352324363952,13214.651242893498,0.7,3564.1921873585015,0.5523651675372192,812.1788078088102,5.102439923876219
1155201.0633359111,0.412469810327589,16358.023568125162,0.7,2785.3024165680804,0.4518685794651949,641.515666846551,10.682910016226636
1377857.5303869182,0.971533673115206,7363.330146629523,0.95,5359.7779453387375,0.6262928154174227,1181.2945995307768,7.570292617513223
2045285.9779462242,0.4619249568871364,19098.44718108234,0.85,4233.647796955376,0.4948478074169832,2464.8813845083673,15.468144484515502
2592083.932807856,1.6641303593406294,9684.874226614022,0.95,4297.841838966494,0.8161369944408816,935.1151701054536,4.112921234933145
481597.8653526201,0.6839352853006939,15068.031943091148,0.95,3601.9410174342684,0.9388111811243613,2107.7106567191663,15.904080044723226
1785783.326330536,0.36296042583488414,17696.65424705,0.95,6833.490680975535,0.8105641106420525,3280.13773285705,24.653543817408355
720486.7424496023,0.37548222794830627,12458.439741697046,0.7,7255.28838410479,0.6084212858248748,1454.0649003531712,24.78001045517695
1960782.4897034531,1.2356477745862726,530.1069521091255,0.95,3410.646010702233,0.8280592525788797,47.89273061105247,3.5299546828186164
429258.5061206603,1.2434707837094536,15522.024068342696,0.95,4218.228443293364,0.451364875993234,2053.0677002653115,11.136250151984402
1468671.6603273712,0.4899525009469461,5116.025985468516,0.95,6446.710921378206,0.8356020578051928,566.6213485260553,14.086517193083058
2232580.519643096,0.5489085864602166,15894.12296462523,0.95,2932.063485892309,0.7693031872686762,1459.7838500156242,7.536914445903756
758265.8346554604,0.6399785170759923,9588.869723425807,0.7,3761.373456395282,0.6669593131645917,272.1270139868882,14.044496650246767
2066941.0724079204,0.4220185181534023,3873.8866283269367,0.95,4254.946988721138,0.9729645592156747,168.65614922911715,13.98168491860548
1832695.1168109754,1.0774646607295075,1726.5734452358465,0.7,4065.92182016783,0.9555001111616117,150.75453399583046,6.832162281389535
2201380.0705260294,1.6204022559132931,14747.117665270012,0.7,6031.962283562883,0.9919096381726908,34.86995088816946,6.017370126589414
1241010.712999186,1.1999278750894045,11305.410543135047,0.85,3076.3900989744247,0.5766607127827144,1713.1129037697322,4.7824552966981075
1055144.9840322467,1.3534417712110862,1075.7819829526484,0.95,7064.882493392231,0.744964181678294,70.98940228331723,10.573660513140078
691847.3761372283,1.23856822825907,3787.8763218000804,0.95,3576.4023335413012,0.6857721303445027,42.99719164897118,5.4324037837302335
1414453.032140502,0.5783944266418762,10471.357414284093,0.95,7575.024255235383,0.41967123131292855,304.6349418297715,17.080894977363233
1912974.4120431256,1.5287727797092274,3579.728230071542,0.7,3208.6047566232396,0.3907496199240874,149.30044023043547,7.142177382242197
1623801.9156021636,0.8337821909163385,5183.672103125251,0.85,3271.1366721916925,0.4593837653963751,819.2867889689137,7.344989576133686
2163244.185926275,0.5655161097637944,19562.960576908987,0.7,5649.969727487069,0.4622424215763334,546.1101068302092,24.863697483833448
2467935.9494507294,1.155310064790509,18953.392590151914,0.7,6622.174547476304,0.68088798222806,201.28485432902295,11.326925765738492
2512617.0241759135,0.5803201615575816,1668.1424377276855,0.7,3227.151353449779,0.8186853396982179,246.51632007546866,9.812806398735237
857766.5953831716,0.7382979933403226,1201.7892768426511,0.7,4045.9126366220958,0.8624649546044423,27.877472085342287,6.026353238107894
707741.8367344266,0.42721346928605086,17983.337758072346,0.7,5210.081907583775,0.7742840319562907,2575.653057680799,25.045990076467874
1057046.9946998754,0.4063875850106861,1817.8034597148835,0.95,2796.5515055482906,0.4493670483915076,279.5851168229716,12.176268361680155
1581797.3228692932,1.7343477755112433,17438.18480750486,0.85,6551.5783863516135,0.3673826157336212,1657.2708473819464,11.919020809916347
1580607.1903940525,1.1039578192948976,9510.684226441275,0.95,5871.21897455734,0.5461138998501063,939.4058817558712,9.461552811829183
833298.6611860344,0.8621785529861515,19723.98894783895,0.85,3765.73693561045,0.6130937777370568,3764.75280221044,22.92567702304672
1826805.8666146193,1.1876226602263789,1183.8031197098862,0.85,2827.230045025304,0.41861736629729135,15.407405550829642,3.850696079136863
2548407.1345072906,0.8766681159447135,13977.243490795845,0.7,4409.647391889483,0.7742830098646143,393.9855165779796,7.04907231199876
2172960.9657925554,1.2098407538255944,17007.57018497536,0.85,5491.283844351839,0.4731404589094604,3360.5507851703005,9.085335482297925
1001449.6796962833,1.6578339724061348,16159.807262701259,0.7,4337.874119696402,0.7818497770749486,2723.1542288412493,6.249384475797705
690359.3755928174,0.5133448666375786,4342.26192576288,0.95,4825.18750762593,0.9356767462468076,71.09204372631231,9.917949831288439
426302.091834031,0.730552618860035,19873.07993629716,0.85,3056.282032824901,0.6055339019032961,3470.4011613685893,12.99818643915318
1044208.6186666869,0.5625324819288864,5876.515530922555,0.95,3815.624303128142,0.574561790709143,317.11094745400624,10.752209387843488
2049631.0699995225,1.0953426961193347,4723.259420594228,0.7,5178.588797029372,0.8526883919036184,680.3284909284923,10.162225328440657
585259.1682002646,1.1952698577037637,7123.674056052593,0.95,4364.097646640437,0.6242565531343429,719.396258194737,5.222178986622003
2982641.004169325,1.4694627726074239,8461.578382989288,0.95,4632.911191498151,0.7760150697299674,913.0518371994922,3.9926269016033467
65517.363687012476,0.6627808858951837,6069.464978232242,0.95,7699.669784381139,0.5868287219987918,331.738040660256,21.11833035552648
1808345.0826463923,1.301399249489901,4213.56639423241,0.95,3599.7995410577273,0.5494170996880469,827.1971263505293,3.8543652943570668
1534525.1073687526,0.521450509063572,8650.530814706908,0.7,5362.011733719548,0.6506982951256375,1017.7638914618827,18.341359096642382
2170731.6514622965,1.1872163589098825,19671.760723436764,0.95,5513.344082321402,0.5499845711182254,3895.472718657721,8.791038977427332
2894885.3108186326,0.5213314699171734,16761.80303298254,0.95,7495.859842849963,0.8757467417797946,1301.917010519542,14.04917406943568
902574.4233340087,0.5713876560863798,6337.995043455804,0.85,7229.197053362463,0.7541132426986372,1007.9933926863525,20.373305845206964
1447575.103322106,0.45045164058151455,3135.195103681141,0.7,7644.56215126074,0.7335946352424035,367.2786409161678,24.876948951588535
125174.66246560604,0.3522780236864685,7041.1378366027575,0.7,7717.322645625992,0.6945422890878676,660.3394170587163,25.062694641377426
2162806.673332679,1.2569682338491384,13115.359529484003,0.85,3467.7122789815485,0.8290359656172447,1533.8375225324962,3.1949172273039874
2038802.1611666544,1.3266307143402754,12294.00244565582,0.95,3587.991777786484,0.9767717121169369,577.7070824094961,2.4219419914995135
1387398.1679646475,1.491447246224595,6637.666321255999,0.85,6814.412966562514,0.8021018786814317,223.5959091183742,8.895903994626165
1351572.8026655375,0.737062293220065,17250.026448574245,0.7,7577.102104996865,0.36026193774366577,2727.872134050027,25.030538951182596
569272.8611722,0.43435747240083944,2698.4882704729466,0.85,3882.926098605624,0.9300704079138856,532.5615445055702,10.43194555564513
1129855.6914113453,1.1906860839348976,7159.153895187926,0.7,3445.071265005098,0.3751511460657007,57.12656032547658,7.85851094621549
1879616.8412413457,1.207876339140658,16655.582455360603,0.7,5757.467890365486,0.5543500174523743,632.8138073548911,18.453251109829072
533129.5434456484,0.8467850526847587,5264.819523942345,0.7,7735.275648995985,0.6251333706327519,500.4005678985496,15.307597611695025
2686085.0150136244,1.5844262839887593,18416.463171499185,0.85,3979.3626239052373,0.8806534450564207,2570.7058920142113,2.624664302147226
612729.8788075795,0.8561246310684834,7966.629117352917,0.85,6439.363866456173,0.8625374526287185,2084.7199495390255,16.75237748488644
2183704.59832616,1.132940017270733,9208.441654021679,0.7,3819.268932808536,0.4702319863939811,831.9719647113203,7.813743505977279
2976988.6464593094,1.5752262070373084,13268.861011038796,0.85,3205.0488486516424,0.4850368121128618,1523.9191061116894,5.273678639537435
1578926.0389458037,0.831753158182207,15539.084924680219,0.7,3745.6601107170072,0.55887098367831,1567.4309642553058,10.9562182383694
1381247.4732195772,0.6341916946036152,3738.8416433133852,0.85,3095.658056229207,0.9597304674470242,773.7915642335272,5.841767032571804
1244315.8748581505,1.5380062693418832,12420.261523840883,0.95,5349.361324698312,0.39878628975221314,896.5674781319806,5.573716606793818
205710.97332000313,1.6458220527713956,1396.4612466255514,0.85,2797.0268310706933,0.9443531766253911,176.23251583489807,1.8786049574306005
2717716.57449558,1.0414383581529032,7025.237443608079,0.85,5313.344506047718,0.7566012286861111,1313.9550544335991,6.827669029586658
255260.31581776653,1.5157444822014021,18472.15353751966,0.95,3166.8736605165304,0.7429080561344417,1627.700597769339,14.970986968913074
1695448.5653900567,0.8694191000758812,18192.3821565165,0.95,4637.47685898416,0.4257245649086688,3018.5949036353213,12.90559358798799
1964589.2458406815,1.37262322211952,3323.182178289397,0.85,2737.196117193658,0.9967097928353557,197.24322105270744,1.582160842888071
2664172.5060954825,1.4619723259221802,12643.828699271766,0.85,3339.165880080124,0.7495044168807646,895.4333626412067,2.9404020925715737
2603491.7338532624,1.2332734185782368,3092.823255119835,0.7,4791.9375161625,0.7457652516020655,224.7459819161743,9.680082566437587
542994.9924931903,1.265666962831991,6272.545119017013,0.85,4600.540611453345,0.39650623157282394,780.3145870473228,5.796419137947322
2008406.629514921,0.4705646459620029,17451.33045098891,0.95,3470.4154147588215,0.8704827839171836,1611.511677961203,6.371005753668299
2579211.729399237,0.5700529193687583,7885.10636527627,0.85,2811.403861313956,0.8519833545471218,1467.4159485696885,5.255302010062234
2543368.014372243,1.3871292200540686,2575.3544551565938,0.95,2623.917443135457,0.46164074788153087,307.37505605761146,2.7841737440047845
2534252.8484687908,0.7684549311724823,11187.898738087428,0.7,7728.429333078495,0.6356136278516177,1191.2145716725752,15.695458273009654
1200510.6781538664,0.36810143687867014,3643.964456706751,0.95,3137.351015471702,0.4386268190429684,280.8691431450361,23.212684421612245
2565691.0975938113,1.4395558821213328,12638.62254214258,0.95,7491.935176357158,0.7616819465548994,1225.9307905569747,5.760312096841307
1517413.6236068332,0.4517911336702478,8682.665740410439,0.85,7920.466256146869,0.818883873138798,578.6665471472633,24.99828033675098
1848185.8773512188,1.0753009153211788,18534.12378269067,0.85,3447.2018106196465,0.9462487286663165,1137.6005638250158,3.024716229823729
2476599.9118261496,1.5973773258618147,11316.316292865107,0.95,6337.261055692023,0.6214926747426797,987.7328945760394,7.906571954912475
970527.9543468745,1.45681176786354,8468.495839549661,0.85,5078.388025719614,0.4813873621183764,1083.7590413162786,11.011091276781906
871189.166586434,0.550237442919589,14763.793012823622,0.85,7689.99271254789,0.6954029933164017,814.7062724204268,24.79183696574496
2323828.2554169605,1.7127415009678186,6916.495080660303,0.85,6314.278946735189,0.4937467207570818,281.8080467709248,12.17194285125877
1390033.5488347968,1.6238780070887593,9084.72072754155,0.7,4570.745283916205,0.8922528701388774,1224.7567669212656,5.146030123737034
2539164.9720124104,1.1230587718788465,9461.742642702433,0.7,7222.912827950452,0.6193665922030307,315.9215393984828,13.73508061735041
843501.5159379743,1.2775190496861124,13872.16003182995,0.95,2980.6322482319597,0.4103839730596811,2340.580521854438,6.616098921351988
1288228.8120755244,0.5716573992560359,3286.1623583972964,0.95,7569.931684085385,0.9181752101920886,121.65426600197317,14.678588867589074
2982918.604997077,0.4252654227094703,10721.306627309157,0.95,5919.428407761725,0.9329725820218338,260.9423876650952,13.812353024164358
586746.1872555339,0.6251561279390726,1734.3057130071106,0.95,7272.576068772374,0.5154129732757169,56.69237232261985,22.759573481100137
2264950.8599346606,1.442005330661516,7254.530482721022,0.85,6700.782292217975,0.39672741664555916,775.7091889846331,9.528100442438294
1219325.1152679238,1.7056459259858938,14581.37391735421,0.85,5402.246852047266,0.7718337413785401,3752.380846064697,7.594537884405949
57712.35319490212,1.2745453260567112,3733.6943147144584,0.7,4136.251098545738,0.35706301569568816,255.49495405755977,11.13820241493178
383817.6267443947,1.7626465225314045,14353.781603420404,0.95,5271.640659520777,0.36182735821135137,1536.7060088358419,11.195638436569432
2017687.3542958968,1.2283071550753522,16239.413088898817,0.7,4032.5669316514095,0.799148102948925,338.66495994574655,5.777087268982242
1090155.901155979,0.5319803635940321,1767.159813597535,0.85,7136.657953145538,0.5372268745031856,14.498644482224547,25.225086196653244
2082489.6673555165,1.2975611799747218,11458.263291890355,0.7,5100.061816973985,0.7699064417452702,2265.9590799090433,8.579216457106657
50368.47428472129,0.7233876325703388,9853.340493692956,0.7,7017.029238160568,0.9473912548221642,371.18284818348536,25.017705825048562
1751916.4133939762,0.41755203314908174,14144.249956929752,0.7,7199.869501239085,0.35289028218556256,933.6954200709191,24.85998094629902
647735.191072772,0.9311311165012385,11118.795301999216,0.85,7662.505717548424,0.7829552106403445,1398.3483260391642,19.888951173621386
1440350.1941249669,0.797888879706574,19078.64758066084,0.95,5481.26083604525,0.7817175279695338,3353.7698593415275,13.460427186773968
290530.921109251,0.9163076228050117,10776.178082370832,0.95,4572.410715732623,0.6786733318173988,488.60458187003127,8.831430813528945
2251118.2507317127,1.7131931897262445,7137.457350186043,0.85,4813.503236919067,0.9935161941800643,633.5046900319846,3.425997719455464
2939007.5150426948,0.7539569697125363,9484.915900270555,0.95,3379.2687513456017,0.742264875655792,947.1025029690958,5.442542371429205
2620212.951422911,1.4853251741078828,7444.380119456747,0.7,6610.075912003196,0.6245289057044598,404.82581944308737,7.9641785267244884
1911479.1635300857,1.6624055659396846,6413.251076427601,0.85,7164.114461304446,0.47704660160178963,437.34629139153014,9.306712721955515
2180392.977186053,1.4781922883890717,15420.476367773697,0.95,7668.343630773828,0.6880296303176971,1176.3322813600425,5.656300907228402
2016312.1199218368,0.36380839595845416,15782.669721191476,0.85,5391.092143712951,0.7201374043754967,956.3407853052014,20.25293749168987
1310054.0813752767,0.5435727077285982,15263.753155264198,0.85,6158.941514894988,0.6569234979574807,1324.3232821134743,13.950620540372455
637842.4173923213,0.9949077092773102,1542.9841171481917,0.95,6333.79576815411,0.929568946215734,32.37543175231496,7.734703436095365
737845.403114774,1.1805808975030192,19592.4907121385,0.7,2692.1935274420084,0.427559306117261,1615.6680067303823,5.428452851901037
909473.5170332523,1.0931128410050897,16174.875889898083,0.95,6304.449618736955,0.8521700936564651,3104.294031262342,18.299096753174883
509409.30074050114,0.8504852177177673,5225.858560018129,0.95,3770.5981813247845,0.6835948166465124,366.62543876748833,6.528533497967556
124191.02821618754,1.7610375023954385,2108.9167004451247,0.85,3186.8803981085753,0.7812784032175177,223.95259508824932,3.445183484783837
976031.0044629679,1.7200852758508907,7005.038859641082,0.7,7355.086211918726,0.4836651257728802,610.4651422088198,12.280699634575845
435843.26341937523,1.1826979977056977,3132.539996390676,0.7,7607.270465521628,0.5019825282697006,565.4491337864908,17.87265243994322
428308.0498101319,0.5058593171908161,6653.942259944401,0.95,3241.6273020652893,0.5252462691256767,401.19523226982477,14.70723721502474
345649.11135053646,1.4160729033913393,11767.066288428157,0.85,5275.329002248111,0.5683331356239771,951.3972062356802,11.050216729002871
621080.9390746063,1.2660144679572782,17512.35780302196,0.95,5572.040356958815,0.956054137768785,3574.996826718438,14.606022704074675
914210.1930459704,1.3895773665424591,13327.67535731002,0.95,2695.8207973577464,0.48439837429165444,618.020932109664,3.496116903812996
1945689.177704668,1.3025351230196769,16802.33209190818,0.85,3380.3266955654753,0.437559961337766,2277.130322669695,7.708301796221752
1528456.4103012953,1.7949746449922452,11419.52500323863,0.7,4763.226762456466,0.49462354098829553,2009.0490694277396,9.916045346867783
480001.44070751464,0.707052667128728,18662.375985070998,0.95,2709.269680045314,0.8605363644079844,2611.5593639146036,10.459696829321434
2059818.3761344883,0.5709495961944976,3603.7921774171487,0.85,7458.305318245056,0.36582459882587653,280.87367111458155,25.180326074714635
